subj,phase,trial,stim,stim_type,f1,f2,c,resp,corr,rt,f1_is,e_is
x101,transfer,1352,T6,transfer,0.7667,0.3067,,1,,0.720435,angle,0
x101,transfer,1353,L19,learn,-0.10352,-0.38636,1,1,1,0.469355,angle,0
x101,transfer,1354,T1,transfer,-0.3067,-0.7667,,1,,0.68539,angle,0
x101,transfer,1355,T6,transfer,0.7667,0.3067,,1,,0.541125,angle,0
x101,transfer,1356,T5,transfer,-0.7667,0.3067,,1,,0.63658,angle,0
x101,transfer,1357,L12,learn,0.452544,-0.452544,1,1,1,0.674485,angle,0
x101,transfer,1358,L32,learn,0.10352,-0.38636,1,1,1,0.602345,angle,0
x101,transfer,1359,L9,learn,0,-0.64,1,1,1,0.626295,angle,0
x101,transfer,1360,L3,learn,0.62,1.07384,0,1,0,0.892545,angle,0
x101,transfer,1361,L12,learn,0.452544,-0.452544,1,1,1,1.237335,angle,0
x101,transfer,1362,L11,learn,0.64,0,1,1,1,0.572605,angle,0
x101,transfer,1363,L18,learn,-0.38636,0.10352,1,1,1,0.568575,angle,0
x101,transfer,1364,T3,transfer,-0.7667,-0.3067,,1,,1.486485,angle,0
x101,transfer,1365,L4,learn,-0.452544,0.452544,1,1,1,0.77339,angle,0
x101,transfer,1366,L26,learn,-1.07384,0.62,0,1,0,0.615235,angle,0
x101,transfer,1367,L5,learn,1.07384,0.62,0,0,1,0.88578,angle,0
x101,transfer,1368,T1,transfer,-0.3067,-0.7667,,1,,0.786355,angle,0
x101,filler,1369,F4,corner,0.7667,-0.7667,,1,,0.586695,angle,0
x101,filler,1370,F3,corner,-0.7667,-0.7667,,1,,1.022765,angle,0
x101,filler,1371,F7,close,1.0733,0,,1,,0.83646,angle,0
x101,filler,1372,F9,corner,-0.7667,0.7667,,1,,0.749525,angle,0
x101,filler,1373,F8,far,1.5333,0,,1,,0.550695,angle,0
x101,filler,1374,F6,close,-1.0733,0,,1,,0.427975,angle,0
x101,filler,1375,F11,close,0,1.0733,,0,,1.13535,angle,0
x101,filler,1376,F2,close,0,-1.0733,,1,,0.56129,angle,0
x101,filler,1377,F1,far,0,-1.5333,,1,,0.379565,angle,0
x101,filler,1378,F10,corner,0.7667,0.7667,,1,,0.71752,angle,0
x101,filler,1379,F5,far,-1.5333,0,,1,,0.888635,angle,0
x101,filler,1380,F12,far,0,1.5333,,0,,0.781505,angle,0
x102,learn,1,L26,learn,-1.07384,0.62,0,1,0,1.019315,size,1
x102,learn,2,L30,learn,0,-1.84,0,0,1,1.88406,size,1
x102,learn,3,L12,learn,0.452544,-0.452544,1,0,0,1.816615,size,1
x102,learn,4,L4,learn,-0.452544,0.452544,1,1,1,1.74563,size,1
x102,learn,5,L10,learn,0,1.84,0,0,1,1.01683,size,1
x102,learn,6,L31,learn,0.38636,-0.10352,1,0,0,1.01084,size,1
x102,learn,7,L21,learn,-1.301064,-1.301064,0,1,0,2.667165,size,1
x102,learn,8,L23,learn,1.301064,1.301064,0,0,1,2.300635,size,1
x102,learn,9,L19,learn,-0.10352,-0.38636,1,0,0,4.278925,size,1
x102,learn,10,L28,learn,-0.64,0,1,1,1,2.072285,size,1
x102,learn,11,L7,learn,-0.10352,0.38636,1,0,0,0.997215,size,1
x102,learn,12,L15,learn,-1.301064,1.301064,0,0,1,7.354125,size,1
x102,learn,13,L25,learn,-1.07384,-0.62,0,0,1,2.52381,size,1
x102,learn,14,L22,learn,1.07384,-0.62,0,1,0,1.124125,size,1
x102,learn,15,L27,learn,1.301064,-1.301064,0,1,0,2.36324,size,1
x102,learn,16,L8,learn,1.84,0,0,0,1,0.83507,size,1
x102,learn,17,L5,learn,1.07384,0.62,0,0,1,1.08424,size,1
x102,learn,18,L24,learn,-0.62,1.07384,0,1,0,2.812535,size,1
x102,learn,19,L6,learn,0.62,-1.07384,0,0,1,1.428435,size,1
x102,learn,20,L14,learn,0.38636,0.10352,1,0,0,1.24372,size,1
x102,learn,21,L11,learn,0.64,0,1,1,1,5.871195,size,1
x102,learn,22,L2,learn,0.452544,0.452544,1,0,0,1.463735,size,1
x102,learn,23,L16,learn,0,0.64,1,1,1,0.9088,size,1
x102,learn,24,L13,learn,-0.62,-1.07384,0,0,1,1.1504,size,1
x102,learn,25,L1,learn,-0.38636,-0.10352,1,1,1,2.778325,size,1
x102,learn,26,L17,learn,-0.452544,-0.452544,1,0,0,2.98765,size,1
x102,learn,27,L32,learn,0.10352,-0.38636,1,0,0,1.91767,size,1
x102,learn,28,L20,learn,0.10352,0.38636,1,1,1,0.70004,size,1
x102,learn,29,L3,learn,0.62,1.07384,0,1,0,2.30677,size,1
x102,learn,30,L29,learn,-1.84,0,0,0,1,1.50958,size,1
x102,learn,31,L9,learn,0,-0.64,1,1,1,1.170475,size,1
x102,learn,32,L18,learn,-0.38636,0.10352,1,1,1,2.297525,size,1
x102,learn,33,L8,learn,1.84,0,0,0,1,1.075335,size,1
x102,learn,34,L10,learn,0,1.84,0,1,0,2.32678,size,1
x102,learn,35,L5,learn,1.07384,0.62,0,0,1,0.626905,size,1
x102,learn,36,L3,learn,0.62,1.07384,0,1,0,0.67266,size,1
x102,learn,37,L19,learn,-0.10352,-0.38636,1,0,0,0.65084,size,1
x102,learn,38,L9,learn,0,-0.64,1,0,0,0.670285,size,1
x102,learn,39,L16,learn,0,0.64,1,1,1,0.611545,size,1
x102,learn,40,L25,learn,-1.07384,-0.62,0,0,1,0.71389,size,1
x102,learn,41,L14,learn,0.38636,0.10352,1,0,0,0.706535,size,1
x102,learn,42,L2,learn,0.452544,0.452544,1,1,1,0.36949,size,1
x102,learn,43,L7,learn,-0.10352,0.38636,1,1,1,0.57222,size,1
x102,learn,44,L1,learn,-0.38636,-0.10352,1,0,0,1.129645,size,1
x102,learn,45,L20,learn,0.10352,0.38636,1,1,1,0.460425,size,1
x102,learn,46,L11,learn,0.64,0,1,1,1,0.876625,size,1
x102,learn,47,L29,learn,-1.84,0,0,0,1,1.04548,size,1
x102,learn,48,L13,learn,-0.62,-1.07384,0,0,1,2.234185,size,1
x102,learn,49,L4,learn,-0.452544,0.452544,1,1,1,0.5036,size,1
x102,learn,50,L18,learn,-0.38636,0.10352,1,1,1,0.81927,size,1
x102,learn,51,L26,learn,-1.07384,0.62,0,1,0,0.75021,size,1
x102,learn,52,L17,learn,-0.452544,-0.452544,1,0,0,0.78334,size,1
x102,learn,53,L6,learn,0.62,-1.07384,0,0,1,2.59943,size,1
x102,learn,54,L31,learn,0.38636,-0.10352,1,1,1,1.401415,size,1
x102,learn,55,L24,learn,-0.62,1.07384,0,0,1,0.692055,size,1
x102,learn,56,L22,learn,1.07384,-0.62,0,0,1,0.718585,size,1
x102,learn,57,L21,learn,-1.301064,-1.301064,0,0,1,1.63455,size,1
x102,learn,58,L12,learn,0.452544,-0.452544,1,0,0,4.05213,size,1
x102,learn,59,L28,learn,-0.64,0,1,0,0,1.16072,size,1
x102,learn,60,L27,learn,1.301064,-1.301064,0,0,1,0.697205,size,1
x102,learn,61,L32,learn,0.10352,-0.38636,1,1,1,1.617475,size,1
x102,learn,62,L23,learn,1.301064,1.301064,0,0,1,2.28537,size,1
x102,learn,63,L15,learn,-1.301064,1.301064,0,0,1,1.63357,size,1
x102,learn,64,L30,learn,0,-1.84,0,1,0,2.621745,size,1
x102,learn,65,L10,learn,0,1.84,0,0,1,0.834135,size,1
x102,learn,66,L16,learn,0,0.64,1,0,0,0.700855,size,1
x102,learn,67,L8,learn,1.84,0,0,0,1,1.25402,size,1
x102,learn,68,L4,learn,-0.452544,0.452544,1,0,0,2.17653,size,1
x102,learn,69,L12,learn,0.452544,-0.452544,1,0,0,3.317105,size,1
x102,learn,70,L30,learn,0,-1.84,0,1,0,0.59067,size,1
x102,learn,71,L13,learn,-0.62,-1.07384,0,0,1,1.82308,size,1
x102,learn,72,L22,learn,1.07384,-0.62,0,1,0,2.500865,size,1
x102,learn,73,L14,learn,0.38636,0.10352,1,0,0,3.1719,size,1
x102,learn,74,L28,learn,-0.64,0,1,0,0,0.668355,size,1
x102,learn,75,L31,learn,0.38636,-0.10352,1,0,0,0.984375,size,1
x102,learn,76,L2,learn,0.452544,0.452544,1,1,1,0.29488,size,1
x102,learn,77,L3,learn,0.62,1.07384,0,1,0,0.721715,size,1
x102,learn,78,L6,learn,0.62,-1.07384,0,0,1,0.656625,size,1
x102,learn,79,L7,learn,-0.10352,0.38636,1,0,0,0.930415,size,1
x102,learn,80,L27,learn,1.301064,-1.301064,0,0,1,1.18748,size,1
x102,learn,81,L25,learn,-1.07384,-0.62,0,0,1,0.652685,size,1
x102,learn,82,L20,learn,0.10352,0.38636,1,1,1,0.416935,size,1
x102,learn,83,L21,learn,-1.301064,-1.301064,0,0,1,0.72354,size,1
x102,learn,84,L24,learn,-0.62,1.07384,0,1,0,0.353695,size,1
x102,learn,85,L17,learn,-0.452544,-0.452544,1,0,0,0.31102,size,1
x102,learn,86,L18,learn,-0.38636,0.10352,1,1,1,0.61926,size,1
x102,learn,87,L29,learn,-1.84,0,0,0,1,1.316925,size,1
x102,learn,88,L23,learn,1.301064,1.301064,0,1,0,0.717965,size,1
x102,learn,89,L32,learn,0.10352,-0.38636,1,0,0,0.73729,size,1
x102,learn,90,L19,learn,-0.10352,-0.38636,1,1,1,0.352885,size,1
x102,learn,91,L5,learn,1.07384,0.62,0,1,0,0.603825,size,1
x102,learn,92,L15,learn,-1.301064,1.301064,0,0,1,0.5499,size,1
x102,learn,93,L9,learn,0,-0.64,1,0,0,0.50029,size,1
x102,learn,94,L26,learn,-1.07384,0.62,0,1,0,0.34346,size,1
x102,learn,95,L11,learn,0.64,0,1,0,0,0.30574,size,1
x102,learn,96,L1,learn,-0.38636,-0.10352,1,1,1,0.41695,size,1
x102,learn,97,L29,learn,-1.84,0,0,0,1,1.255705,size,1
x102,learn,98,L20,learn,0.10352,0.38636,1,1,1,0.74599,size,1
x102,learn,99,L10,learn,0,1.84,0,1,0,0.7675,size,1
x102,learn,100,L16,learn,0,0.64,1,1,1,1.70057,size,1
x102,learn,101,L15,learn,-1.301064,1.301064,0,0,1,1.524215,size,1
x102,learn,102,L18,learn,-0.38636,0.10352,1,1,1,0.50058,size,1
x102,learn,103,L7,learn,-0.10352,0.38636,1,1,1,0.452435,size,1
x102,learn,104,L1,learn,-0.38636,-0.10352,1,0,0,1.58374,size,1
x102,learn,105,L2,learn,0.452544,0.452544,1,1,1,0.43666,size,1
x102,learn,106,L26,learn,-1.07384,0.62,0,1,0,0.552265,size,1
x102,learn,107,L28,learn,-0.64,0,1,0,0,0.33945,size,1
x102,learn,108,L27,learn,1.301064,-1.301064,0,0,1,0.65652,size,1
x102,learn,109,L11,learn,0.64,0,1,0,0,0.65205,size,1
x102,learn,110,L24,learn,-0.62,1.07384,0,1,0,0.32723,size,1
x102,learn,111,L5,learn,1.07384,0.62,0,0,1,0.57183,size,1
x102,learn,112,L25,learn,-1.07384,-0.62,0,0,1,0.568625,size,1
x102,learn,113,L30,learn,0,-1.84,0,0,1,0.467665,size,1
x102,learn,114,L32,learn,0.10352,-0.38636,1,0,0,1.941695,size,1
x102,learn,115,L6,learn,0.62,-1.07384,0,1,0,0.6337,size,1
x102,learn,116,L17,learn,-0.452544,-0.452544,1,0,0,0.45026,size,1
x102,learn,117,L14,learn,0.38636,0.10352,1,1,1,0.39458,size,1
x102,learn,118,L23,learn,1.301064,1.301064,0,1,0,0.55078,size,1
x102,learn,119,L13,learn,-0.62,-1.07384,0,0,1,0.567395,size,1
x102,learn,120,L21,learn,-1.301064,-1.301064,0,0,1,0.636235,size,1
x102,learn,121,L22,learn,1.07384,-0.62,0,0,1,0.747475,size,1
x102,learn,122,L3,learn,0.62,1.07384,0,1,0,0.708265,size,1
x102,learn,123,L19,learn,-0.10352,-0.38636,1,0,0,0.6509,size,1
x102,learn,124,L12,learn,0.452544,-0.452544,1,0,0,1.08784,size,1
x102,learn,125,L8,learn,1.84,0,0,1,0,0.00043,size,1
x102,learn,126,L4,learn,-0.452544,0.452544,1,0,0,0.316955,size,1
x102,learn,127,L31,learn,0.38636,-0.10352,1,1,1,0.63662,size,1
x102,learn,128,L9,learn,0,-0.64,1,1,1,0.32704,size,1
x102,learn,129,L32,learn,0.10352,-0.38636,1,1,1,0.469905,size,1
x102,learn,130,L21,learn,-1.301064,-1.301064,0,0,1,0.89343,size,1
x102,learn,131,L23,learn,1.301064,1.301064,0,1,0,0.343865,size,1
x102,learn,132,L9,learn,0,-0.64,1,0,0,0.42104,size,1
x102,learn,133,L14,learn,0.38636,0.10352,1,0,0,0.56057,size,1
x102,learn,134,L22,learn,1.07384,-0.62,0,1,0,0.35432,size,1
x102,learn,135,L7,learn,-0.10352,0.38636,1,0,0,0.76216,size,1
x102,learn,136,L20,learn,0.10352,0.38636,1,1,1,0.47568,size,1
x102,learn,137,L29,learn,-1.84,0,0,0,1,0.897085,size,1
x102,learn,138,L26,learn,-1.07384,0.62,0,0,1,1.425725,size,1
x102,learn,139,L4,learn,-0.452544,0.452544,1,1,1,1.5565,size,1
x102,learn,140,L28,learn,-0.64,0,1,0,0,0.933115,size,1
x102,learn,141,L6,learn,0.62,-1.07384,0,0,1,0.444615,size,1
x102,learn,142,L11,learn,0.64,0,1,0,0,0.62519,size,1
x102,learn,143,L16,learn,0,0.64,1,1,1,0.95321,size,1
x102,learn,144,L19,learn,-0.10352,-0.38636,1,0,0,0.67673,size,1
x102,learn,145,L31,learn,0.38636,-0.10352,1,1,1,0.48369,size,1
x102,learn,146,L3,learn,0.62,1.07384,0,1,0,0.681095,size,1
x102,learn,147,L24,learn,-0.62,1.07384,0,0,1,0.58368,size,1
x102,learn,148,L18,learn,-0.38636,0.10352,1,1,1,3.056425,size,1
x102,learn,149,L13,learn,-0.62,-1.07384,0,0,1,1.523025,size,1
x102,learn,150,L15,learn,-1.301064,1.301064,0,1,0,1.13699,size,1
x102,learn,151,L2,learn,0.452544,0.452544,1,0,0,1.89968,size,1
x102,learn,152,L8,learn,1.84,0,0,0,1,1.074265,size,1
x102,learn,153,L12,learn,0.452544,-0.452544,1,1,1,0.454165,size,1
x102,learn,154,L25,learn,-1.07384,-0.62,0,0,1,0.4503,size,1
x102,learn,155,L1,learn,-0.38636,-0.10352,1,1,1,0.125005,size,1
x102,learn,156,L17,learn,-0.452544,-0.452544,1,0,0,0.70247,size,1
x102,learn,157,L10,learn,0,1.84,0,0,1,1.202775,size,1
x102,learn,158,L30,learn,0,-1.84,0,0,1,0.84752,size,1
x102,learn,159,L27,learn,1.301064,-1.301064,0,1,0,2.817365,size,1
x102,learn,160,L5,learn,1.07384,0.62,0,0,1,0.48009,size,1
x102,learn,161,L4,learn,-0.452544,0.452544,1,0,0,2.968685,size,1
x102,learn,162,L1,learn,-0.38636,-0.10352,1,1,1,0.32303,size,1
x102,learn,163,L5,learn,1.07384,0.62,0,0,1,0.34593,size,1
x102,learn,164,L27,learn,1.301064,-1.301064,0,1,0,0.68437,size,1
x102,learn,165,L10,learn,0,1.84,0,0,1,0.2285,size,1
x102,learn,166,L18,learn,-0.38636,0.10352,1,0,0,0.6566,size,1
x102,learn,167,L32,learn,0.10352,-0.38636,1,1,1,0.429955,size,1
x102,learn,168,L13,learn,-0.62,-1.07384,0,1,0,0.95146,size,1
x102,learn,169,L11,learn,0.64,0,1,0,0,0.90026,size,1
x102,learn,170,L15,learn,-1.301064,1.301064,0,1,0,2.04467,size,1
x102,learn,171,L23,learn,1.301064,1.301064,0,0,1,2.49747,size,1
x102,learn,172,L29,learn,-1.84,0,0,0,1,0.55305,size,1
x102,learn,173,L19,learn,-0.10352,-0.38636,1,0,0,1.932865,size,1
x102,learn,174,L9,learn,0,-0.64,1,1,1,2.18532,size,1
x102,learn,175,L2,learn,0.452544,0.452544,1,0,0,0.00041,size,1
x102,learn,176,L7,learn,-0.10352,0.38636,1,0,0,0.22056,size,1
x102,learn,177,L28,learn,-0.64,0,1,1,1,0.185805,size,1
x102,learn,178,L31,learn,0.38636,-0.10352,1,1,1,0.535095,size,1
x102,learn,179,L16,learn,0,0.64,1,1,1,2.03398,size,1
x102,learn,180,L25,learn,-1.07384,-0.62,0,1,0,0.44087,size,1
x102,learn,181,L14,learn,0.38636,0.10352,1,0,0,0.439445,size,1
x102,learn,182,L21,learn,-1.301064,-1.301064,0,1,0,0.07898,size,1
x102,learn,183,L8,learn,1.84,0,0,0,1,0.550615,size,1
x102,learn,184,L22,learn,1.07384,-0.62,0,0,1,2.701085,size,1
x102,learn,185,L20,learn,0.10352,0.38636,1,1,1,3.65045,size,1
x102,learn,186,L30,learn,0,-1.84,0,0,1,0.634235,size,1
x102,learn,187,L17,learn,-0.452544,-0.452544,1,1,1,1.32684,size,1
x102,learn,188,L6,learn,0.62,-1.07384,0,0,1,0.617125,size,1
x102,learn,189,L24,learn,-0.62,1.07384,0,0,1,0.84528,size,1
x102,learn,190,L12,learn,0.452544,-0.452544,1,0,0,0.527975,size,1
x102,learn,191,L26,learn,-1.07384,0.62,0,1,0,0.377235,size,1
x102,learn,192,L3,learn,0.62,1.07384,0,0,1,7.57094,size,1
x102,learn,193,L20,learn,0.10352,0.38636,1,1,1,1.2347,size,1
x102,learn,194,L1,learn,-0.38636,-0.10352,1,0,0,1.166785,size,1
x102,learn,195,L13,learn,-0.62,-1.07384,0,1,0,4.124905,size,1
x102,learn,196,L19,learn,-0.10352,-0.38636,1,0,0,1.734785,size,1
x102,learn,197,L28,learn,-0.64,0,1,1,1,0.550185,size,1
x102,learn,198,L12,learn,0.452544,-0.452544,1,1,1,0.667275,size,1
x102,learn,199,L9,learn,0,-0.64,1,0,0,0.900325,size,1
x102,learn,200,L11,learn,0.64,0,1,1,1,0.05506,size,1
x102,learn,201,L23,learn,1.301064,1.301064,0,1,0,1.08402,size,1
x102,learn,202,L25,learn,-1.07384,-0.62,0,0,1,0.8201,size,1
x102,learn,203,L32,learn,0.10352,-0.38636,1,0,0,0.55745,size,1
x102,learn,204,L16,learn,0,0.64,1,0,0,2.96822,size,1
x102,learn,205,L10,learn,0,1.84,0,0,1,0.82794,size,1
x102,learn,206,L29,learn,-1.84,0,0,1,0,1.486165,size,1
x102,learn,207,L17,learn,-0.452544,-0.452544,1,0,0,0.967345,size,1
x102,learn,208,L6,learn,0.62,-1.07384,0,0,1,27.977635,size,1
x102,learn,209,L7,learn,-0.10352,0.38636,1,0,0,4.18095,size,1
x102,learn,210,L18,learn,-0.38636,0.10352,1,0,0,4.537055,size,1
x102,learn,211,L14,learn,0.38636,0.10352,1,1,1,2.151315,size,1
x102,learn,212,L8,learn,1.84,0,0,1,0,1.376275,size,1
x102,learn,213,L4,learn,-0.452544,0.452544,1,0,0,0.54542,size,1
x102,learn,214,L24,learn,-0.62,1.07384,0,0,1,0.68196,size,1
x102,learn,215,L27,learn,1.301064,-1.301064,0,0,1,0.494385,size,1
x102,learn,216,L2,learn,0.452544,0.452544,1,1,1,1.36526,size,1
x102,learn,217,L21,learn,-1.301064,-1.301064,0,0,1,6.485145,size,1
x102,learn,218,L22,learn,1.07384,-0.62,0,0,1,1.528605,size,1
x102,learn,219,L5,learn,1.07384,0.62,0,0,1,1.62061,size,1
x102,learn,220,L3,learn,0.62,1.07384,0,0,1,0.707355,size,1
x102,learn,221,L31,learn,0.38636,-0.10352,1,0,0,0.82886,size,1
x102,learn,222,L30,learn,0,-1.84,0,1,0,0.682415,size,1
x102,learn,223,L26,learn,-1.07384,0.62,0,1,0,2.776225,size,1
x102,learn,224,L15,learn,-1.301064,1.301064,0,0,1,0.81495,size,1
x102,learn,225,L23,learn,1.301064,1.301064,0,1,0,5.153085,size,1
x102,learn,226,L25,learn,-1.07384,-0.62,0,0,1,0.60675,size,1
x102,learn,227,L26,learn,-1.07384,0.62,0,1,0,2.38999,size,1
x102,learn,228,L19,learn,-0.10352,-0.38636,1,0,0,0.808865,size,1
x102,learn,229,L1,learn,-0.38636,-0.10352,1,1,1,0.366375,size,1
x102,learn,230,L22,learn,1.07384,-0.62,0,0,1,0.5295,size,1
x102,learn,231,L6,learn,0.62,-1.07384,0,0,1,1.572915,size,1
x102,learn,232,L20,learn,0.10352,0.38636,1,1,1,1.97898,size,1
x102,learn,233,L31,learn,0.38636,-0.10352,1,0,0,0.799075,size,1
x102,learn,234,L10,learn,0,1.84,0,1,0,0.066995,size,1
x102,learn,235,L18,learn,-0.38636,0.10352,1,0,0,0.34083,size,1
x102,learn,236,L17,learn,-0.452544,-0.452544,1,1,1,0.93959,size,1
x102,learn,237,L24,learn,-0.62,1.07384,0,0,1,1.770545,size,1
x102,learn,238,L13,learn,-0.62,-1.07384,0,1,0,0.3285,size,1
x102,learn,239,L15,learn,-1.301064,1.301064,0,0,1,0.620845,size,1
x102,learn,240,L32,learn,0.10352,-0.38636,1,1,1,0.582685,size,1
x102,learn,241,L30,learn,0,-1.84,0,0,1,0.96186,size,1
x102,learn,242,L5,learn,1.07384,0.62,0,0,1,1.00963,size,1
x102,learn,243,L12,learn,0.452544,-0.452544,1,1,1,0.929955,size,1
x102,learn,244,L4,learn,-0.452544,0.452544,1,0,0,0.88766,size,1
x102,learn,245,L3,learn,0.62,1.07384,0,0,1,0.67492,size,1
x102,learn,246,L16,learn,0,0.64,1,0,0,0.7307,size,1
x102,learn,247,L8,learn,1.84,0,0,1,0,1.00422,size,1
x102,learn,248,L2,learn,0.452544,0.452544,1,0,0,0.55246,size,1
x102,learn,249,L11,learn,0.64,0,1,1,1,0.32534,size,1
x102,learn,250,L27,learn,1.301064,-1.301064,0,0,1,0.298445,size,1
x102,learn,251,L28,learn,-0.64,0,1,0,0,2.980105,size,1
x102,learn,252,L7,learn,-0.10352,0.38636,1,1,1,0.36648,size,1
x102,learn,253,L29,learn,-1.84,0,0,1,0,2.057245,size,1
x102,learn,254,L14,learn,0.38636,0.10352,1,0,0,1.581315,size,1
x102,learn,255,L9,learn,0,-0.64,1,1,1,0.65786,size,1
x102,learn,256,L21,learn,-1.301064,-1.301064,0,0,1,0.34834,size,1
x102,learn,257,L11,learn,0.64,0,1,1,1,0.228935,size,1
x102,learn,258,L12,learn,0.452544,-0.452544,1,0,0,0.35685,size,1
x102,learn,259,L24,learn,-0.62,1.07384,0,1,0,0.30231,size,1
x102,learn,260,L6,learn,0.62,-1.07384,0,0,1,0.0228,size,1
x102,learn,261,L7,learn,-0.10352,0.38636,1,0,0,0.30046,size,1
x102,learn,262,L22,learn,1.07384,-0.62,0,0,1,0.432845,size,1
x102,learn,263,L19,learn,-0.10352,-0.38636,1,0,0,0.41914,size,1
x102,learn,264,L8,learn,1.84,0,0,1,0,1.76501,size,1
x102,learn,265,L20,learn,0.10352,0.38636,1,0,0,0.446195,size,1
x102,learn,266,L16,learn,0,0.64,1,1,1,0.298615,size,1
x102,learn,267,L30,learn,0,-1.84,0,0,1,0.77604,size,1
x102,learn,268,L25,learn,-1.07384,-0.62,0,1,0,1.76267,size,1
x102,learn,269,L5,learn,1.07384,0.62,0,0,1,2.695225,size,1
x102,learn,270,L27,learn,1.301064,-1.301064,0,0,1,2.281695,size,1
x102,learn,271,L32,learn,0.10352,-0.38636,1,1,1,0.31185,size,1
x102,learn,272,L18,learn,-0.38636,0.10352,1,0,0,1.7063,size,1
x102,learn,273,L2,learn,0.452544,0.452544,1,1,1,1.314655,size,1
x102,learn,274,L15,learn,-1.301064,1.301064,0,1,0,1.15028,size,1
x102,learn,275,L17,learn,-0.452544,-0.452544,1,0,0,0.71505,size,1
x102,learn,276,L29,learn,-1.84,0,0,0,1,1.00465,size,1
x102,learn,277,L3,learn,0.62,1.07384,0,1,0,0.60206,size,1
x102,learn,278,L13,learn,-0.62,-1.07384,0,0,1,0.50294,size,1
x102,learn,279,L10,learn,0,1.84,0,0,1,0.72022,size,1
x102,learn,280,L31,learn,0.38636,-0.10352,1,1,1,0.404475,size,1
x102,learn,281,L28,learn,-0.64,0,1,0,0,0.31646,size,1
x102,learn,282,L21,learn,-1.301064,-1.301064,0,1,0,0.199665,size,1
x102,learn,283,L1,learn,-0.38636,-0.10352,1,0,0,0.54819,size,1
x102,learn,284,L9,learn,0,-0.64,1,1,1,0.414185,size,1
x102,learn,285,L4,learn,-0.452544,0.452544,1,0,0,0.328905,size,1
x102,learn,286,L23,learn,1.301064,1.301064,0,1,0,0.01982,size,1
x102,learn,287,L26,learn,-1.07384,0.62,0,0,1,0.08991,size,1
x102,learn,288,L14,learn,0.38636,0.10352,1,0,0,0.3127,size,1
x102,learn,289,L22,learn,1.07384,-0.62,0,1,0,0.086455,size,1
x102,learn,290,L14,learn,0.38636,0.10352,1,0,0,0.266505,size,1
x102,learn,291,L17,learn,-0.452544,-0.452544,1,1,1,0.566575,size,1
x102,learn,292,L27,learn,1.301064,-1.301064,0,1,0,0.523735,size,1
x102,learn,293,L7,learn,-0.10352,0.38636,1,0,0,0.12882,size,1
x102,learn,294,L29,learn,-1.84,0,0,0,1,0.48622,size,1
x102,learn,295,L1,learn,-0.38636,-0.10352,1,0,0,5.21211,size,1
x102,learn,296,L25,learn,-1.07384,-0.62,0,1,0,0.468695,size,1
x102,learn,297,L12,learn,0.452544,-0.452544,1,0,0,0.051485,size,1
x102,learn,298,L6,learn,0.62,-1.07384,0,1,0,0.298495,size,1
x102,learn,299,L30,learn,0,-1.84,0,0,1,0.555575,size,1
x102,learn,300,L9,learn,0,-0.64,1,0,0,0.040395,size,1
x102,learn,301,L18,learn,-0.38636,0.10352,1,1,1,0.568805,size,1
x102,learn,302,L16,learn,0,0.64,1,1,1,0.51081,size,1
x102,learn,303,L8,learn,1.84,0,0,1,0,0.89806,size,1
x102,learn,304,L10,learn,0,1.84,0,0,1,1.07918,size,1
x102,learn,305,L4,learn,-0.452544,0.452544,1,1,1,0.6116,size,1
x102,learn,306,L3,learn,0.62,1.07384,0,0,1,0.267815,size,1
x102,learn,307,L2,learn,0.452544,0.452544,1,0,0,0.4543,size,1
x102,learn,308,L13,learn,-0.62,-1.07384,0,1,0,0.260515,size,1
x102,learn,309,L21,learn,-1.301064,-1.301064,0,0,1,0.28101,size,1
x102,learn,310,L15,learn,-1.301064,1.301064,0,0,1,0.62263,size,1
x102,learn,311,L11,learn,0.64,0,1,0,0,0.392615,size,1
x102,learn,312,L20,learn,0.10352,0.38636,1,1,1,0.24105,size,1
x102,learn,313,L19,learn,-0.10352,-0.38636,1,0,0,0.86407,size,1
x102,learn,314,L23,learn,1.301064,1.301064,0,1,0,0.584615,size,1
x102,learn,315,L28,learn,-0.64,0,1,0,0,0.64174,size,1
x102,learn,316,L24,learn,-0.62,1.07384,0,1,0,0.55054,size,1
x102,learn,317,L31,learn,0.38636,-0.10352,1,0,0,0.831785,size,1
x102,learn,318,L5,learn,1.07384,0.62,0,1,0,0.620875,size,1
x102,learn,319,L32,learn,0.10352,-0.38636,1,0,0,0.331465,size,1
x102,learn,320,L26,learn,-1.07384,0.62,0,0,1,0.3158,size,1
x102,learn,321,L16,learn,0,0.64,1,1,1,0.43157,size,1
x102,learn,322,L11,learn,0.64,0,1,0,0,0.9704,size,1
x102,learn,323,L9,learn,0,-0.64,1,1,1,0.40362,size,1
x102,learn,324,L29,learn,-1.84,0,0,0,1,0.471065,size,1
x102,learn,325,L24,learn,-0.62,1.07384,0,0,1,0.63459,size,1
x102,learn,326,L10,learn,0,1.84,0,0,1,1.358915,size,1
x102,learn,327,L7,learn,-0.10352,0.38636,1,0,0,1.16723,size,1
x102,learn,328,L27,learn,1.301064,-1.301064,0,1,0,0.751425,size,1
x102,learn,329,L13,learn,-0.62,-1.07384,0,1,0,0.49928,size,1
x102,learn,330,L22,learn,1.07384,-0.62,0,0,1,0.304715,size,1
x102,learn,331,L28,learn,-0.64,0,1,0,0,0.59571,size,1
